date	new_icu_med	new_icu_ci_lwr	new_icu_ci_upr
2021-02-18	315.6179222954978	287.2659207603277	345.43708011144156
2021-02-19	316.1962606639444	288.1938779421073	343.3426147469019
2021-02-20	318.32460327066303	291.9182467208472	348.09434847802214
2021-02-21	321.328447856838	293.89902502774675	350.9720675166652
2021-02-22	320.511387408293	292.407673095295	350.5160608917743
2021-02-23	315.37181961976455	287.89077519706393	343.75975204680327
2021-02-24	308.0145903529861	281.8093416295998	336.3872957674904
2021-02-25	305.04285513765944	279.1905815996398	334.1888539644368
2021-02-26	308.07302301562845	281.0045555750985	336.7588225383567
2021-02-27	314.77807488683726	286.2871406394883	342.9491309723611
2021-02-28	321.92046135728845	294.8002234088118	353.45974491342633
2021-03-01	326.4389663522844	299.22028084439927	356.25071539903564
2021-03-02	324.62276511295636	298.0646421437935	355.22097326964484
2021-03-03	321.293392443671	293.53512409039763	351.78217919953215
2021-03-04	319.28641904592564	291.55453089376323	348.4106308644734
2021-03-05	319.97012753256354	291.6348779152125	348.6998431425344
2021-03-06	324.08925084208727	297.004486545395	353.43376298692493
2021-03-07	328.76744342832694	301.12291915383446	358.0877869914331
2021-03-08	328.0002667961467	300.1685446414736	357.96651752843775
2021-03-09	320.2972148155207	292.9504219301979	349.1596133487919
2021-03-10	316.9540476224041	289.83500713401816	345.2151567372364
2021-03-11	319.38517677868236	291.76010492868903	347.7395098992643
2021-03-12	323.63192382526654	296.8348635487464	353.067751475618
2021-03-13	332.0207413047981	304.72703221160026	363.08596708829856
2021-03-14	344.69210824615993	316.291502289328	374.83646657535274
2021-03-15	355.107099525869	325.18649639727715	386.60360046406123
2021-03-16	361.3222200511728	331.24435276626684	392.8525307864197
2021-03-17	367.5277108220014	338.3013553383311	398.60156431916005
2021-03-18	375.89079626908824	346.89630575260713	408.8330684634827
2021-03-19	387.2013100297403	354.57767270212145	420.12145986697436
2021-03-20	399.2589113291449	367.7635716217697	432.50297358191295
2021-03-21	414.55412321113	382.02887437771625	450.6135050820419
2021-03-22	423.53637158187024	390.66902862996227	460.8149882921497
2021-03-23	426.3368097145609	393.0105210167845	462.16719502478156
2021-03-24	431.5764824623658	397.80643138562306	467.5090971920117
2021-03-25	440.1323924122321	406.7563521606776	477.5730869369493
2021-03-26	451.5359273591855	415.80054739221015	490.96610678374157
2021-03-27	463.07472555103095	427.0293249006742	501.18551223121244
2021-03-28	474.9586226977141	439.3769095302267	513.2929915218514
2021-03-29	485.17392162386363	447.89472303450225	525.3892776638965
2021-03-30	490.9701670323343	452.42428908076954	529.1657073714445
2021-03-31	502.2988852429718	461.40940070390155	544.3970354834992
2021-04-01	517.299417535465	476.41277615504305	557.7743837969585
2021-04-02	538.1051490258619	497.2544345409158	582.5824884240701
2021-04-03	560.4138016237226	518.2881817651474	607.3005763302655
2021-04-04	586.1149735134459	541.1650820869897	633.8063765642439
2021-04-05	608.4311849385199	565.3338285309607	658.249485498102
2021-04-06	624.3217719076799	576.8731515510099	675.2097083232658
2021-04-07	615.0717226399747	569.4441169711647	664.6927611330573
2021-04-08	598.0190554180028	553.6476965942762	645.1874849921478
2021-04-09	586.6192603797465	540.6614446698283	633.4202805174948
2021-04-10	581.2425646968729	535.591900637017	626.8711557178808
2021-04-11	581.591391269098	536.8724018873295	629.7263857616133
2021-04-12	581.9856416229402	537.367765397247	629.7877689637638
2021-04-13	576.3313664066277	532.3964670755287	622.1101409739304
2021-04-14	571.8769513894053	526.9994385898793	618.8775964268891
2021-04-15	577.0208467006053	532.0233289261724	621.3188750307395
2021-04-16	590.0956758332809	544.7336112965111	638.456735131379
2021-04-17	604.1005651925974	558.9450362168623	654.5894981173774
2021-04-18	617.2612067108906	570.7927307150773	666.946501397424
2021-04-19	626.1296364096513	578.0967800247373	676.3390130198492
2021-04-20	625.2193177424836	577.768649438629	677.3374881772684
2021-04-21	621.5496429567922	576.5544119161892	670.8744230564064
2021-04-22	616.7538055551856	569.4977751055724	667.7833780764134
2021-04-23	608.0903065989892	560.9890596731472	655.9282500661557
2021-04-24	603.0716942203669	557.1679311587482	649.9196386964123
2021-04-25	604.8817683010584	558.0747772889642	654.0792848020134
2021-04-26	604.5633235535076	551.2657022634705	661.1651219442274
2021-04-27	599.0973958559597	526.4565872856682	673.2216296692646
